Date,Assigned,Company / Account,Contact,Specialty,Activity Type,Internal Provider,Status,Provider NPI,Full Address,Full Comments,Latitude,Longitude,Corrected Address,AffiliationCorrection,Correctiondate,Affiliation,IPA,GeoAccuracy,,NYG,,
9/2/26,Neil Foley,Complete Primary Care Of Long Island,Vincent Polo,,"Not in person Communication (email, phone, text)",,Closed Completed,1932687902,"2374 Jerusalem Ave, N Bellmore, New York 11710",Schedule a cancer case for Dr. Browne.,40.6908207,-73.5446131,"2374 Jerusalem Avenue, Bellmore, NY 11710, United States of America",,,Complete Primary Care Of Long Island,,1,,0,,
9/2/26,Dulce Perello,Fort Washington Medical Care,Yakov Levy,Multi-Specialty,Office Visit (Non-Provider),,Closed Completed,1154481885,"133 E 58th St Ste 1002, New York, New York 10022","Spoke with Luisa, Ma, and reminded her of Dr. Larsen and Colon-Ramos. Dr. Caga-Anan is happy with our services.",40.7618066,-73.9688644,"133 East 58th Street, New York, NY 10022, United States of America",,,Fort Washington Medical Care,,1,,0,,
9/2/26,Neil Foley,Premier Internal Medicine Associates - Jamaica,Sandra L Forde,,"Not in person Communication (email, phone, text)",,Closed Completed,1356397681,"13742 Guy R Brewer Blvd, Jamaica, New York 11434",Handled a case for Dr. Jerome,40.6790013,-73.7798911,"13742 Guy R. Brewer Boulevard, New York, NY 11434, United States of America",,,Premier Internal Medicine Associates - Jamaica,,0.75,,0,,
9/2/26,Dulce Perello,New York Cancer and Blood Specialists (NYCB) - Bronx - 2300 Eastchester Rd,Avi Samson Retter,,Office Visit (Provider),,Closed Completed,1205894268,"1825 Eastchester Rd, Bronx, New York 10461","Checked in with Kumar, Retter, Hopgood and Dai. Also met new Manager, Enea Mucka. Spoke with him about my role, provided him my number.",40.8498183,-73.84570349,"1825 Eastchester Road, New York, NY 10461, United States of America",NYCBS,3/20/2026,NYCBS,,1,,0,,
9/2/26,Neil Foley,Prime primary care bellmore,Mona Kennedy,,Office Visit (Non-Provider),,Closed Completed,1629364328,"1153 Broadway, New York, New York 10001",Handled consult,40.7443493,-73.9891977,"1153 Broadway, New York, NY 10001, United States of America",,,Prime primary care bellmore,,1,,0,,
9/2/26,Dulce Perello,Fort Washington Medical Care,Suheily Tise,Multi-Specialty,Office Visit (Non-Provider),,Closed Completed,1164874566,"452 Fort Washington Avenue, New York, New York 10033","Spoke with Luisa, Ma, and reminded her of Dr. Larsen and Colon-Ramos. Dr. Caga-Anan is happy with our services.",40.850104,-73.9384398,"452 Fort Washington Avenue, New York, NY 10033, United States of America",,,Fort Washington Medical Care,,1,,0,,
9/2/26,Neil Foley,New York Cancer and Blood Specialists- Upper East Side,Christine Napolitano,,Office Visit (Provider),,Closed Completed,1770526972,"215 E 95th St, New York, New York 10128",Stop by the Port Jeff office with Tara and Matt our new pulmonologist for her media day,40.7841973,-73.9487388,"215 East 95th Street, New York, NY 10128, United States of America",,,New York Cancer and Blood Specialists- Upper East Side,,1,,0,,
9/2/26,Dulce Perello,West Derm Center - White Plains,Philip Fried,,Office Visit (Non-Provider),,Closed Completed,1487654596,"20 Old Mamaroneck Rd Ste 1d, White Plains, New York 10605",Non-Somos Visited the Eastchester location and promoted our Hem/Onc services at Bronx.,41.0221972,-73.7619445,"20 Old Mamaroneck Road, City of White Plains, NY 10605, United States of America",,,West Derm Center - White Plains,,1,,0,,
9/2/26,Ramon Banks,Nyu Langone Ambulatory Care Rego Park - Rego Park - Queens Blvd Fl 3,Elsie Alvarez,,Office Visit (Non-Provider),,Closed Completed,1144248923,"9785 Queens Blvd Fl 3, Rego Park, New York 11374",stopped in Brooklyn location promoted Fusco,40.7184999,-73.8378107,"9785 Queens Boulevard, New York, NY 11374, United States of America",,,Nyu Langone Ambulatory Care Rego Park - Rego Park - Queens Blvd Fl 3,,1,,0,,
9/2/26,Dulce Perello,New York Cancer and Blood Specialists (NYCB) - Bronx - 2300 Eastchester Rd,Tong Dai,,Office Visit (Provider),,Closed Completed,1841454741,"2300 Eastchester Rd, Bronx, New York 10469","Checked in with Kumar, Retter, Hopgood and Dai. Also met new Manager, Enea Mucka. Spoke with him about my role, provided him my number.",40.859633,-73.842912,"2300 Eastchester Road, New York, NY 10469, United States of America",,,New York Cancer and Blood Specialists (NYCB) - Bronx - 2300 Eastchester Rd,,1,,0,,
9/2/26,Ramon Banks,The Dermatology Specialists - New York - 2nd Ave,Jasmin Woo,,Office Visit (Non-Provider),,Closed Completed,1841971025,"1425 2nd Ave, New York, New York 10021","stopped in at Brooklyn location, was not able to promote, front desk advice to see OM that was not present",40.7703134,-73.9574989,"1425 2nd Avenue, New York, NY 10021, United States of America",,,The Dermatology Specialists - New York - 2nd Ave,,1,,0,,
9/2/26,Dulce Perello,Eastchester Medical Associates,Regina Cardaci,,Office Visit (Non-Provider),,Closed Completed,1407105810,"2426 Eastchester Rd Ste 208, Bronx, New York 10469","Met with front desk, reminded them of Dr. Larsen at Bronx. Left info for each doctor.",40.86200145,-73.84278752,"2426 Eastchester Road, New York, NY 10469, United States of America",,,Eastchester Medical Associates,,1,,0,,
9/2/26,Ramon Banks,"Lavelanet, Mario, Office",Mario Lavelanet,,Office Visit (Non-Provider),,Closed Completed,1972583953,"699 Stanley Ave, Brooklyn, New York 11207",Promoted Fusco,40.659792,-73.883106,"699 Stanley Avenue, New York, NY 11207, United States of America",,4/1/2025,"Lavelanet, Mario, Office",Somos,1,,0,,
9/2/26,Dulce Perello,"Florimon, Felix, Office",Nancy Mata,,Office Visit (Non-Provider),,Closed Completed,1740058635,"436 Fort Washington, New York, New York 10033","Went by to try to see Roxana, she was not available. Left my card and info on Larsen.",40.849803,-73.938563,"436 Fort Washington Avenue, New York, NY 10033, United States of America",Felix Florimon MD,6/17/2026,Felix Florimon MD,Somos,0.9,,0,,
9/2/26,Ramon Banks,The Dermatology Specialists - New York - 2nd Ave,Debranaye Shanaya Rose,,Office Visit (Non-Provider),,Closed Completed,1922604172,"1425 2nd Ave, New York, New York 10021","stopped in at Brooklyn location, was not able to promote, front desk advice to see OM that was not present",40.7703134,-73.9574989,"1425 2nd Avenue, New York, NY 10021, United States of America",,,The Dermatology Specialists - New York - 2nd Ave,,1,,0,,
9/2/26,Dulce Perello,New York Cancer and Blood Specialists (NYCB) - Bronx - 2300 Eastchester Rd,Keisha Mae Nicole Rodriguez,,Office Visit (Provider),,Closed Completed,1841990363,"2300 Eastchester Rd, Bronx, New York 10469","Checked in with Kumar, Retter, Hopgood and Dai. Also met new Manager, Enea Mucka. Spoke with him about my role, provided him my number.",40.859633,-73.842912,"2300 Eastchester Road, New York, NY 10469, United States of America",,,New York Cancer and Blood Specialists (NYCB) - Bronx - 2300 Eastchester Rd,,1,,0,,
9/2/26,Ramon Banks,Nyu Langone Hospital-brooklyn - Brooklyn - 150 55th St,Natalya Coles,,Office Visit (Provider),,Closed Completed,1801317623,"150 55th St, Brooklyn, New York 11220","had lunch with Dr. Coles, will continue to send referrals also wants more materials for all other services we offer and nostrand",40.6469415,-74.0212902,"150 55th Street, New York, NY 11220, United States of America",,,Nyu Langone Hospital-brooklyn - Brooklyn - 150 55th St,,1,,0,,
9/2/26,Dulce Perello,New York Cancer and Blood Specialists (NYCB) - Bronx - 2300 Eastchester Rd,Jennifer Gill,,Office Visit (Provider),,Closed Completed,1831764554,"2300 Eastchester Rd, Bronx, New York 10469","Checked in with Kumar, Retter, Hopgood and Dai. Also met new Manager, Enea Mucka. Spoke with him about my role, provided him my number.",40.859633,-73.842912,"2300 Eastchester Road, New York, NY 10469, United States of America",,,New York Cancer and Blood Specialists (NYCB) - Bronx - 2300 Eastchester Rd,,1,,0,,
9/2/26,Ramon Banks,Doral Healthcare * - Brooklyn - Pitkin Ave,Kamal Batra,,Office Visit (Non-Provider),,Closed Completed,1245279462,"1797 Pitkin Ave, Brooklyn, New York 11212",Promoted Fusco,40.6705345,-73.90684239,"Doral Health & Wellness, 1797 Pitkin Avenue, New York, NY 11212, United States of America",,,Doral Healthcare * - Brooklyn - Pitkin Ave,,1,,0,,
9/2/26,Dulce Perello,"Morgan, Marcia M, Office",Marcia M Morgan,,Office Visit (Non-Provider),,Closed Completed,1043210230,"2426 Eastchester Rd Ste 204, Bronx, New York 10469",Non-Somos. Left info on Dr. Larsen.,40.86200145,-73.84278752,"2426 Eastchester Road, New York, NY 10469, United States of America",,,"Morgan, Marcia M, Office",,1,,0,,
9/2/26,Ramon Banks,Doral Healthcare * - Brooklyn - Pitkin Ave,Ziyad A Mansur,,Office Visit (Non-Provider),,Closed Completed,1164986816,"1797 Pitkin Ave, Brooklyn, New York 11212",Promoted Fusco,40.6705345,-73.90684239,"Doral Health & Wellness, 1797 Pitkin Avenue, New York, NY 11212, United States of America",Doral Healthcare,9/18/2024,Doral Healthcare,,1,,0,,
9/2/26,Dulce Perello,Best Care Ever Medical Group Pc,Melissa Abreu,,Office Visit (Provider),,Closed Completed,1427438506,"3010 Grand Concourse Apt L3, Bronx, New York 10458",Provided Dr. Kocchar and PA Melissa info on Dr. Levenson at Bronx. Let them know Volterra is taking sabbatical time and Levenson will be seeing his patients. Also let Eduardo Urena know.,40.8731602,-73.8868081,"3010 Grand Concourse, New York, NY 10458, United States of America",,4/1/2025,Best Care Ever Medical Group Pc,,1,,0,,
9/2/26,Dulce Perello,A W Medical Office - Bronx - University Ave,Emilio Ivan Perez,Internal Medicine,Office Visit (Non-Provider),,Closed Completed,1912149915,"1624 University Ave, Bronx, New York 10453","Checked in with Bethania, reminded her of Larsen. No issues to report. All good with Uro appts.",40.84728405,-73.91931532,"1624 University Avenue, New York, NY 10453, United States of America",,4/1/2025,A W Medical Office - Bronx - University Ave,Somos,1,,0,,
9/2/26,Dulce Perello,"Kiyici, Aylin, Medical Group",Aylin Kiyici,,Office Visit (Non-Provider),,Closed Completed,1285797217,"2426 Eastchester Rd Ste 209, Bronx, New York 10469",Non-Somos. Promoted Dr. Larsen at Bronx.,40.86200145,-73.84278752,"2426 Eastchester Road, New York, NY 10469, United States of America",,,"Kiyici, Aylin, Medical Group",,1,,0,,
9/2/26,Dulce Perello,Academy Medical Care Pc - New York - Academy St Apt Gle,Dalsia J Acosta,Internal Medicine,"Not in person Communication (email, phone, text)",,Closed Completed,1124186309,"571 Academy St Apt Gle, New York, New York 10034",Minerva called needing labs and notes for a patient that saw Dr. Yoe. All records faxed,40.8637293,-73.9229121,"571 Academy Street, New York, NY 10034, United States of America",,4/1/2025,Academy Medical Care Pc - New York - Academy St Apt Gle,Somos,1,,0,,
9/2/26,Dulce Perello,Eastchester Medical Associates,Donna Marie Henry,,Office Visit (Non-Provider),,Closed Completed,1881706943,"2426 Eastchester Rd Ste 208, Bronx, New York 10469","Met with front desk, reminded them of Dr. Larsen at Bronx. Left info for each doctor.",40.86200145,-73.84278752,"2426 Eastchester Road, New York, NY 10469, United States of America",,,Eastchester Medical Associates,,1,,0,,
9/2/26,Dulce Perello,New York Cancer and Blood Specialists (NYCB) - Bronx - 2300 Eastchester Rd,Abhishek Kumar,,Office Visit (Provider),,Closed Completed,1902118706,"1825 Eastchester Rd, Bronx, New York 10461","Checked in with Kumar, Retter, Hopgood and Dai. Also met new Manager, Enea Mucka. Spoke with him about my role, provided him my number.",40.8498183,-73.84570349,"1825 Eastchester Road, New York, NY 10461, United States of America",,,New York Cancer and Blood Specialists (NYCB) - Bronx - 2300 Eastchester Rd,,1,,0,,
9/2/26,Dulce Perello,Fort Washington Medical Care,Giuseppe Rosario Rando,Multi-Specialty,Office Visit (Non-Provider),,Closed Completed,1851514608,"452 Fort Washington Avenue, New York, New York 10033","Spoke with Luisa, Ma, and reminded her of Dr. Larsen and Colon-Ramos. Dr. Caga-Anan is happy with our services.",40.850104,-73.9384398,"452 Fort Washington Avenue, New York, NY 10033, United States of America",,,Fort Washington Medical Care,,1,,0,,
9/2/26,Dulce Perello,New York Cancer and Blood Specialists (NYCB) - Bronx - 2300 Eastchester Rd,Jacob Levenson,,Office Visit (Provider),,Closed Completed,1497382717,"2300 Eastchester Rd, Bronx, New York 10469","Met Dr. Levenson, introduced myselft as liaison, explained my role with Somos IPA. I let him know I will be promoting him in the community and will be connecting him with doctors. Provided him my number. He specializes on GI CA cases, but treats everything.",40.859633,-73.842912,"2300 Eastchester Road, New York, NY 10469, United States of America",,,New York Cancer and Blood Specialists (NYCB) - Bronx - 2300 Eastchester Rd,,1,,0,,
9/2/26,Dulce Perello,"Florimon, Felix, Office",Felix Florimon,,Office Visit (Non-Provider),,Closed Completed,1528102787,"10211 Roosevelt Ave Fl 4, Corona, New York 11368","Went by to try to see Roxana, she was not available. Left my card and info on Larsen.",40.75439356,-73.84640587,"Roosevelt Avenue, New York, NY 11368, United States of America",,4/1/2025,"Florimon, Felix, Office",Somos,0.5,,0,,
9/2/26,Dulce Perello,Nyc Health And Hospitals Metropolitan - New York - Fort Washington Ave,Carmen M Garcia-albarran,,Office Visit (Non-Provider),,Closed Completed,1174610760,"452 Fort Washington Ave, New York, New York 10033",Reminded front staff that we see 18 and older. Left info on Larsen and Colon-Ramos.,40.850104,-73.9384398,"452 Fort Washington Avenue, New York, NY 10033, United States of America",,4/1/2025,Nyc Health And Hospitals Metropolitan - New York - Fort Washington Ave,Somos,1,,0,,
9/2/26,Dulce Perello,Gramercy Park Digestive At Washington Heights,Julio E Albarran,Gastroenterology,Office Visit (Non-Provider),,Closed Completed,1649364357,"250 Park Ave S Fl 8, New York, New York 10003","Checked in with front desk. reminded them of our Imaging services, promoted Colon-Ramos.",40.7381944,-73.9880991,"250 Park Avenue South, New York, NY 10003, United States of America",,4/1/2025,Gramercy Park Digestive At Washington Heights,,1,,0,,
9/2/26,Dulce Perello,New York Cancer and Blood Specialists (NYCB) - Bronx - 2300 Eastchester Rd,Brendon C Hopgood,,Office Visit (Provider),,Closed Completed,1659539898,"2300 Eastchester Rd, Bronx, New York 10469","Checked in with Kumar, Retter, Hopgood and Dai. Also met new Manager, Enea Mucka. Spoke with him about my role, provided him my number.",40.859633,-73.842912,"2300 Eastchester Road, New York, NY 10469, United States of America",,,New York Cancer and Blood Specialists (NYCB) - Bronx - 2300 Eastchester Rd,,1,,0,,
9/2/26,Dulce Perello,Somos Medical PC - Amsterdam,Desiree Damiron,Internal Medicine,"Not in person Communication (email, phone, text)",,Closed Completed,1841963774,"575 West 161 St, New York, New York 10032",Received ref for urology,40.8362846,-73.9424023,"575 West 161st Street, New York, NY 10032, United States of America",Somos Medical PC,6/17/2026,Somos Medical PC,Somos,1,,0,,
9/2/26,Dulce Perello,"Janny A Ozuna Mendez, Md, Pllc",Janny Altagracia Ozuna Mendez,,"Not in person Communication (email, phone, text)",,Closed Completed,1003970948,"1259 Saint Nicholas Ave, New York, New York 10032",Reyna called needing notes for a patient that saw Dr. Parikh. Notes faxed,40.8440728,-73.9377854,"1259 Saint Nicholas Avenue, New York, NY 10032, United States of America",,4/1/2025,"Janny A Ozuna Mendez, Md, Pllc",Somos,1,,0,,
9/2/26,Dulce Perello,New York Cancer and Blood Specialists (NYCB) - Bronx - 2300 Eastchester Rd,Kim Perretta,,Office Visit (Provider),,Closed Completed,1215197272,"2300 Eastchester Rd, Bronx, New York 10469","Met with Dr. Larsen and NP Perratta. We spoke about patient volume and cases that Perrata is seeing at Bronx. She is mainly seeing breast pain/lumps, f/ups. Larsen CA cases, surgical cases. I will work on promoting Perratta more.",40.859633,-73.842912,"2300 Eastchester Road, New York, NY 10469, United States of America",,,New York Cancer and Blood Specialists (NYCB) - Bronx - 2300 Eastchester Rd,,1,,0,,
9/2/26,Dulce Perello,"Sunil S Jhangiani, Md Medical Group",Sunil S Jhangiani,,Office Visit (Non-Provider),,Closed Completed,1396964995,"2425 Eastchester Rd, Bronx, New York 10469","Non-Somos. Checked in with front, they know about our services and sent. Left my info.",40.8617738,-73.84372597,"2425 Eastchester Road, New York, NY 10469, United States of America",,,"Sunil S Jhangiani, Md Medical Group",,1,,0,,
9/2/26,Dulce Perello,"Jose Goris, Md, Pc - New York - Fort Washington Ave Apt 1c",Angela Castillo,,Office Visit (Non-Provider),,Closed Completed,1528682770,"2676 Grand Concourse, Bronx, New York 10458","Tried to see the new manager, but was busy. Indira was not available. Left my card and info on Larsen at the front.",40.866669,-73.8935169,"2676 Grand Concourse, New York, NY 10458, United States of America",,4/9/2024,"Jose Goris, Md, Pc - New York - Fort Washington Ave Apt 1c",Somos,1,,0,,
9/2/26,Dulce Perello,West Derm Center - Bronx - Eastchester Rd Ste 212,Sharon Ramjattan,,Office Visit (Non-Provider),,Closed Completed,1063507804,"2426 Eastchester Rd Ste 212, Bronx, New York 10469","Non-Somos. Met with front desk, they know about our services, our office is 1 block away.",40.8620015,-73.8427875,"2426 Eastchester Road, The Bronx, New York, NY 10469, United States of America",,,West Derm Center - Bronx - Eastchester Rd Ste 212,,1,,0,,
9/2/26,Dulce Perello,West Derm Center - Bronx - Eastchester Rd Ste 212,Henry Yu,,Office Visit (Non-Provider),,Closed Completed,1629043096,"2426 Eastchester Rd Ste 212, Bronx, New York 10469",Non-Somos. Left info on our Onc/Hem info at Bronx.,40.8620015,-73.8427875,"2426 Eastchester Road, The Bronx, New York, NY 10469, United States of America",,,West Derm Center - Bronx - Eastchester Rd Ste 212,,1,,0,,
9/2/26,Dulce Perello,Northern Manhattan Womens Health Obstetrics And Gynecology Pc - New York - Pinehurst Ave,Anna Marie Crim,,Office Visit (Non-Provider),,Closed Completed,1033871942,"40 Pinehurst Ave, New York, New York 10033","Checked in with staff, all good, reminded them of Larsen.",40.8497152,-73.94016824,"40 Pinehurst Avenue, New York, NY 10033, United States of America",,,Northern Manhattan Womens Health Obstetrics And Gynecology Pc - New York - Pinehurst Ave,,1,,0,,
9/2/26,Dulce Perello,Dr. Gonzalez Tamayo Medical Center,Patria Ramona Gonzalez,Internal Medicine,Office Visit (Non-Provider),,Closed Completed,1730111402,"232 Sherman Ave Apt 4, New York, New York 10034",Went by office to see Dr. Gonzalez to f/u after seeing her at the Basilica Management Symposium. She was not available. Left info again with front desk. I will follow up.,40.8660246,-73.9198381,"232 Sherman Avenue, New York, NY 10034, United States of America",,,Dr. Gonzalez Tamayo Medical Center,,1,,0,,
9/2/26,Dulce Perello,Northern Manhattan Womens Health Obstetrics And Gynecology Pc - New York - Pinehurst Ave,Katie Sharp,,Office Visit (Non-Provider),,Closed Completed,1437630928,"40 Pinehurst Ave, New York, New York 10033","Checked in with staff, all good, reminded them of Larsen.",40.8497152,-73.94016824,"40 Pinehurst Avenue, New York, NY 10033, United States of America",,,Northern Manhattan Womens Health Obstetrics And Gynecology Pc - New York - Pinehurst Ave,,1,,0,,
9/2/26,Dulce Perello,West Derm Center - Elmhurst,Emmanuel Agnant,,Office Visit (Non-Provider),,Closed Completed,1043488943,"2426 Eastchester Rd Ste 212, Bronx, New York 10469",Non-Somos. Visited the Eastchester location and promoted our Hem/Onc services at Bronx.,40.8620015,-73.8427875,"2426 Eastchester Road, The Bronx, New York, NY 10469, United States of America",,,West Derm Center - Elmhurst,,1,,0,,
9/2/26,Dulce Perello,Eastchester Medical Associates,Ronnie Lichtman,,Office Visit (Non-Provider),,Closed Completed,1720027493,"2426 Eastchester Rd Ste 208, Bronx, New York 10469","Met with front desk, reminded them of Dr. Larsen at Bronx. Left info for each doctor.",40.86200145,-73.84278752,"2426 Eastchester Road, New York, NY 10469, United States of America",,,Eastchester Medical Associates,,1,,0,,
9/2/26,Dulce Perello,West Derm Center - Bronx - Eastchester Rd Ste 212,Emmanuel Agnant,,Office Visit (Non-Provider),,Closed Completed,1043488943,"2426 Eastchester Rd Ste 212, Bronx, New York 10469","Non-Somos. Met with front desk, they know about our services, our office is 1 block away.",40.8620015,-73.8427875,"2426 Eastchester Road, The Bronx, New York, NY 10469, United States of America",,,West Derm Center - Bronx - Eastchester Rd Ste 212,,1,,0,,
9/2/26,Dulce Perello,Bronx Community Medical - Bronx - 2676 Grand Concourse,Yohanna Maria Olivo Mercedes,,Office Visit (Non-Provider),,Closed Completed,1639346869,"2676 Grand Concourse, Bronx, New York 10458","Dr. Olivo was not in, Faulis, manager was busy. I did reached out to Dr. Olivo via phone and promoted Dr. Levenson at Bronx. Let her know that Volterra is taking sabbatical, and Levenson will be seen his patients.",40.866669,-73.8935169,"2676 Grand Concourse, New York, NY 10458, United States of America",,4/1/2025,Bronx Community Medical - Bronx - 2676 Grand Concourse,Somos,1,,0,,
9/2/26,Dulce Perello,New York Cancer and Blood Specialists (NYCB) - Bronx - 2300 Eastchester Rd,Craig Brady Larsen,,Office Visit (Provider),,Closed Completed,1427445535,"2300 Eastchester Rd, Bronx, New York 10469","Met with Dr. Larsen and NP Perratta. We spoke about patient volume and cases that Perrata is seeing at Bronx. She is mainly seeing breast pain/lumps, f/ups. Larsen CA cases, surgical cases. I will work on promoting Perratta more.",40.859633,-73.842912,"2300 Eastchester Road, New York, NY 10469, United States of America",NYCBS,3/20/2026,NYCBS,,1,,0,,
9/2/26,Dulce Perello,"Jose Goris, Md, Pc - New York - Fort Washington Ave Apt 1c",Jose A Goris,,Office Visit (Non-Provider),,Closed Completed,1790714962,"435 Fort Washington Ave Apt 1c, New York, New York 10033","Tried to see the new manager, but was busy. Indira was not available. Left my card and info on Larsen at the front. New NP is in training, I will follow up to meet her.",40.84974,-73.9389157,"435 Fort Washington Avenue, New York, NY 10033, United States of America",,4/1/2025,"Jose Goris, Md, Pc - New York - Fort Washington Ave Apt 1c",Somos,1,,0,,
9/2/26,Dulce Perello,Fort Washington Medical Care,Peter Samuel Maran,Multi-Specialty,Office Visit (Non-Provider),,Closed Completed,1376622548,"813 Quentin Rd Ste 101, Brooklyn, New York 11223","Spoke with Luisa, Ma, and reminded her of Dr. Larsen and Colon-Ramos. Dr. Caga-Anan is happy with our services.",40.6078397,-73.9642163,"813 Quentin Road, Brooklyn, New York, NY 11223, United States of America",,,Fort Washington Medical Care,,1,,0,,
9/2/26,Dulce Perello,Eastchester Medical Associates,Elizabeth Anne Salzer,,Office Visit (Non-Provider),,Closed Completed,1992848287,"2426 Eastchester Rd Ste 208, Bronx, New York 10469","Met with front desk, reminded them of Dr. Larsen at Bronx. Left info for each doctor.",40.86200145,-73.84278752,"2426 Eastchester Road, New York, NY 10469, United States of America",,,Eastchester Medical Associates,,1,,0,,
9/2/26,Dulce Perello,A W Medical Office - Bronx - University Ave,Steve Trikounakis,Internal Medicine,Office Visit (Non-Provider),,Closed Completed,1235341959,"1624 University Ave, Bronx, New York 10453","Checked in with Bethania, reminded her of Larsen. No issues to report. All good with Uro appts.",40.84728405,-73.91931532,"1624 University Avenue, New York, NY 10453, United States of America",,,A W Medical Office - Bronx - University Ave,,1,,0,,
9/2/26,Dulce Perello,Best Care Ever Medical Group Pc,RIKHIL KOCHHAR,,Office Visit (Provider),,Closed Completed,1710349816,"3010 Grand Concourse Apt L3, Bronx, New York 10458",Provided Dr. Kocchar and PA Melissa info on Dr. Levenson at Bronx. Let them know Volterra is taking sabbatical time and Levenson will be seeing his patients. Also let Eduardo Urena know.,40.8731602,-73.8868081,"3010 Grand Concourse, New York, NY 10458, United States of America",,4/1/2025,Best Care Ever Medical Group Pc,Somos,1,,0,,
9/2/26,Dulce Perello,Night & Day Medical,Cluny Lefevre,Family Medicine,Office Visit (Non-Provider),,Closed Completed,1477505147,"427 Fort Washington Avenue $1C, New York, New York 10033","Spoke with Liz, manager, have not seen patients from Dr. Cluny. She told me they have not had any to send. But there are no issues.",40.8494604,-73.9390281,"427 Fort Washington Avenue, New York, NY 10033, United States of America",,4/1/2025,Night & Day Medical,Somos,0.75,,0,,
9/2/26,Dulce Perello,Eastchester Medical Associates,Nereida Correa,,Office Visit (Non-Provider),,Closed Completed,1154433209,"2426 Eastchester Rd Ste 208, Bronx, New York 10469","Met with front desk, reminded them of Dr. Larsen at Bronx. Left info for each doctor.",40.86200145,-73.84278752,"2426 Eastchester Road, New York, NY 10469, United States of America",,3/3/2025,Eastchester Medical Associates,,1,,0,,
9/2/26,Dulce Perello,"Kiyici, Aylin, Medical Group",Mehmet A Cetin,,Office Visit (Non-Provider),,Closed Completed,1487716791,"2426 Eastchester Rd Ste 209, Bronx, New York 10469",Non-Somos. Promoted Dr. Larsen at Bronx.,40.86200145,-73.84278752,"2426 Eastchester Road, New York, NY 10469, United States of America",,,"Kiyici, Aylin, Medical Group",,1,,0,,
9/2/26,Dulce Perello,Somos Community Care,Ramon Tallaj,Internal Medicine,"Not in person Communication (email, phone, text)",,Closed Completed,1487753497,"2910 Exterior Street, The Bronx, New York 10463",Lillian Carrasco reached out about needing Driver's for all of the people from my team gong to Symposium on Sep 2026,40.8762565,-73.9060964,"2910 Exterior Street, New York, NY 10463, United States of America",,4/1/2025,Somos Community Care,Somos,1,,0,,
9/2/26,Dulce Perello,Eastchester Medical Associates,Nicolette Slender,,Office Visit (Non-Provider),,Closed Completed,1750117354,"2426 Eastchester Rd Ste 208, Bronx, New York 10469","Met with front desk, reminded them of Dr. Larsen at Bronx. Left info for each doctor.",40.86200145,-73.84278752,"2426 Eastchester Road, New York, NY 10469, United States of America",,,Eastchester Medical Associates,,1,,0,,
9/2/26,Tara Coleman,Northwell Health Physician Partners Pulmonary Medicine At Manhasset,Christine Napolitano,,Office Visit (Provider),,Closed Completed,1770526972,"215 E 95th St, New York, New York 10128",Neil and I met Dr. N as she is on boarding with us as our very first pulmonologist. Shes so sweet and easy to speak with! Neil and I inquired about her bak ground so we can start promoting her.,40.7841973,-73.9487388,"215 East 95th Street, New York, NY 10128, United States of America",,,Northwell Health Physician Partners Pulmonary Medicine At Manhasset,,1,,0,,
9/2/26,Neil Foley,Island Plastic Surgery,Pamela M Gallagher,,Peer to Peer,Lynette Mendoza,,1528082385,"190 E Jericho Tpke Ste 202, Mineola, New York 11501",Had dinner with Island plastic it went great and I think this is gonna be our preferred plastic provider,40.7536836,-73.62839994,"190 East Jericho Turnpike, Village of Mineola, NY 11501, United States of America",,,Island Plastic Surgery,,1,,0,,
9/2/26,Neil Foley,Island Plastic Surgery,Pamela M Gallagher,,Peer to Peer,Victoria Shklar,,1528082385,"190 E Jericho Tpke Ste 202, Mineola, New York 11501",Had dinner with Island plastic it went great and I think this is gonna be our preferred plastic provider,40.7536836,-73.62839994,"190 East Jericho Turnpike, Village of Mineola, NY 11501, United States of America",,,Island Plastic Surgery,,1,,0,,
9/2/26,Neil Foley,Island Plastic Surgery,Pamela M Gallagher,,Peer to Peer,Yelda Nouri,,1528082385,"190 E Jericho Tpke Ste 202, Mineola, New York 11501",Had dinner with Island plastic it went great and I think this is gonna be our preferred plastic provider,40.7536836,-73.62839994,"190 East Jericho Turnpike, Village of Mineola, NY 11501, United States of America",,,Island Plastic Surgery,,1,,0,,
9/2/26,Neil Foley,Island Plastic Surgery,Micheline Frances Goulart,,Peer to Peer,Lynette Mendoza,,1568840940,"190 E Jericho Tpke Ste 202, Mineola, New York 11501",Had dinner with Island plastic it went great and I think this is gonna be our preferred plastic provider,40.7536836,-73.62839994,"190 East Jericho Turnpike, Village of Mineola, NY 11501, United States of America",,,Island Plastic Surgery,,1,,0,,
9/2/26,Neil Foley,Island Plastic Surgery,Micheline Frances Goulart,,Peer to Peer,Yelda Nouri,,1568840940,"190 E Jericho Tpke Ste 202, Mineola, New York 11501",Had dinner with Island plastic it went great and I think this is gonna be our preferred plastic provider,40.7536836,-73.62839994,"190 East Jericho Turnpike, Village of Mineola, NY 11501, United States of America",,,Island Plastic Surgery,,1,,0,,
